FlightID,FlightNumber,DepartureAirportID,ArrivalAirportID,DepartureTime,ArrivalTime,AircraftID
2213,FN2212,35,71,2023-10-28 07:48:27,2023-10-28 11:48:27,47
2214,FN2213,27,91,2023-08-10 04:42:05,2023-08-10 08:42:05,33
2215,FN2214,84,11,2024-02-20 14:40:37,2024-02-21 00:40:37,15
2216,FN2215,36,4,2024-04-01 21:43:10,2024-04-02 02:43:10,20
2217,FN2216,86,7,2023-07-12 13:12:32,2023-07-12 18:12:32,29
2218,FN2217,86,90,2023-08-30 13:32:24,2023-08-30 22:32:24,41
2219,FN2218,12,48,2023-11-16 23:07:14,2023-11-17 03:07:14,35
2220,FN2219,44,11,2023-11-07 13:31:00,2023-11-07 22:31:00,31
2221,FN2220,80,16,2023-12-31 19:25:54,2024-01-01 02:25:54,21
2222,FN2221,43,67,2024-04-01 19:06:22,2024-04-02 00:06:22,42
2223,FN2222,3,99,2023-10-31 10:34:51,2023-10-31 16:34:51,13
2224,FN2223,73,46,2024-02-25 15:39:00,2024-02-25 17:39:00,1
2225,FN2224,44,26,2023-10-31 05:44:30,2023-10-31 11:44:30,40
2226,FN2225,90,57,2023-09-26 20:54:08,2023-09-27 03:54:08,2
2227,FN2226,52,57,2023-11-29 10:11:56,2023-11-29 16:11:56,11
2228,FN2227,96,99,2023-07-01 09:51:43,2023-07-01 10:51:43,5
2229,FN2228,28,30,2024-03-26 00:40:07,2024-03-26 07:40:07,2
2230,FN2229,74,17,2024-01-08 01:54:54,2024-01-08 08:54:54,49
2231,FN2230,12,10,2024-04-05 00:28:24,2024-04-05 09:28:24,14
2232,FN2231,65,66,2023-07-20 20:22:38,2023-07-21 04:22:38,41
2233,FN2232,72,99,2024-03-25 07:05:06,2024-03-25 11:05:06,37
2234,FN2233,54,67,2023-09-02 05:46:50,2023-09-02 11:46:50,8
2235,FN2234,45,86,2023-08-05 01:35:41,2023-08-05 09:35:41,6
2236,FN2235,70,11,2023-09-22 22:09:41,2023-09-23 00:09:41,19
2237,FN2236,71,47,2024-05-19 02:37:03,2024-05-19 10:37:03,30
2238,FN2237,25,15,2024-04-08 00:37:18,2024-04-08 07:37:18,33
2239,FN2238,71,65,2024-03-06 03:01:28,2024-03-06 10:01:28,24
2240,FN2239,44,19,2023-08-31 20:36:52,2023-09-01 01:36:52,3
2241,FN2240,12,21,2024-03-11 02:50:01,2024-03-11 08:50:01,24
2242,FN2241,8,58,2023-08-20 20:06:46,2023-08-21 01:06:46,45
2243,FN2242,30,56,2023-07-01 10:13:58,2023-07-01 14:13:58,28
2244,FN2243,9,63,2023-09-27 22:05:36,2023-09-28 04:05:36,50
2245,FN2244,36,13,2023-10-01 23:32:50,2023-10-02 08:32:50,20
2246,FN2245,91,37,2024-05-28 17:43:00,2024-05-28 21:43:00,17
2247,FN2246,1,54,2024-02-04 16:56:44,2024-02-04 21:56:44,14
2248,FN2247,50,73,2023-09-02 22:36:36,2023-09-03 01:36:36,17
2249,FN2248,35,5,2024-01-05 04:23:12,2024-01-05 07:23:12,6
2250,FN2249,40,51,2024-02-06 11:51:06,2024-02-06 17:51:06,10
2251,FN2250,98,99,2024-02-29 11:14:10,2024-02-29 16:14:10,45
2252,FN2251,6,4,2023-07-31 13:34:14,2023-07-31 21:34:14,25
2253,FN2252,35,38,2024-01-31 02:50:57,2024-01-31 03:50:57,6
2254,FN2253,96,64,2024-03-07 03:33:49,2024-03-07 13:33:49,20
2255,FN2254,68,15,2023-06-30 15:22:12,2023-06-30 20:22:12,39
2256,FN2255,83,60,2024-01-30 19:18:45,2024-01-30 22:18:45,40
2257,FN2256,16,65,2024-02-10 13:38:48,2024-02-10 20:38:48,8
2258,FN2257,99,96,2024-03-25 10:23:07,2024-03-25 14:23:07,41
2259,FN2258,64,44,2023-10-28 03:35:30,2023-10-28 08:35:30,10
2260,FN2259,23,46,2024-05-11 06:08:36,2024-05-11 16:08:36,44
2261,FN2260,16,27,2023-12-07 02:37:18,2023-12-07 10:37:18,17
2262,FN2261,87,29,2023-07-28 04:14:12,2023-07-28 09:14:12,45
2263,FN2262,92,41,2023-07-14 01:05:12,2023-07-14 10:05:12,2
2264,FN2263,23,51,2024-02-27 22:17:31,2024-02-28 07:17:31,17
2265,FN2264,46,42,2024-06-16 14:41:36,2024-06-16 19:41:36,18
2266,FN2265,54,42,2024-03-30 13:50:04,2024-03-30 17:50:04,2
2267,FN2266,77,76,2023-12-27 10:57:47,2023-12-27 11:57:47,4
2268,FN2267,65,56,2024-01-24 20:49:47,2024-01-24 23:49:47,49
2269,FN2268,28,36,2023-12-11 21:15:58,2023-12-12 00:15:58,29
2270,FN2269,29,41,2023-12-16 23:16:47,2023-12-17 07:16:47,27
2271,FN2270,70,77,2023-09-12 01:29:36,2023-09-12 03:29:36,31
2272,FN2271,47,43,2023-11-17 03:38:38,2023-11-17 08:38:38,14
2273,FN2272,21,15,2024-05-15 10:47:44,2024-05-15 16:47:44,16
2274,FN2273,51,83,2023-12-28 07:53:09,2023-12-28 17:53:09,26
2275,FN2274,20,89,2023-09-22 18:26:24,2023-09-22 22:26:24,42
2276,FN2275,37,27,2023-07-16 07:52:20,2023-07-16 08:52:20,48
2277,FN2276,94,37,2024-03-30 18:32:03,2024-03-30 22:32:03,19
2278,FN2277,10,93,2023-10-05 11:00:52,2023-10-05 19:00:52,49
2279,FN2278,70,86,2023-11-28 23:36:24,2023-11-29 07:36:24,11
2280,FN2279,22,94,2023-10-01 18:22:08,2023-10-02 00:22:08,49
2281,FN2280,18,49,2023-10-12 06:50:07,2023-10-12 10:50:07,47
2282,FN2281,14,19,2023-10-20 15:16:28,2023-10-20 23:16:28,46
2283,FN2282,61,2,2024-06-22 01:45:47,2024-06-22 09:45:47,40
2284,FN2283,59,70,2023-09-15 11:37:15,2023-09-15 16:37:15,17
2285,FN2284,30,65,2024-06-11 20:38:17,2024-06-12 01:38:17,20
2286,FN2285,41,62,2023-08-19 00:06:07,2023-08-19 04:06:07,5
2287,FN2286,58,97,2024-04-24 21:18:30,2024-04-24 22:18:30,13
2288,FN2287,52,81,2024-02-03 04:08:42,2024-02-03 08:08:42,33
2289,FN2288,86,87,2023-10-08 12:03:41,2023-10-08 19:03:41,20
2290,FN2289,45,50,2024-04-16 14:19:02,2024-04-16 16:19:02,15
2291,FN2290,39,97,2024-05-30 00:39:03,2024-05-30 01:39:03,14
2292,FN2291,43,9,2024-04-08 22:21:53,2024-04-09 04:21:53,39
2293,FN2292,50,8,2024-03-21 21:04:29,2024-03-22 04:04:29,46
2294,FN2293,72,30,2023-10-29 00:17:30,2023-10-29 09:17:30,24
2295,FN2294,60,65,2023-10-30 15:44:14,2023-10-30 21:44:14,15
2296,FN2295,51,43,2024-03-02 15:04:42,2024-03-02 23:04:42,37
2297,FN2296,29,51,2023-07-31 10:11:44,2023-07-31 15:11:44,10
2298,FN2297,97,39,2023-11-29 10:39:31,2023-11-29 20:39:31,50
2299,FN2298,82,73,2023-09-18 14:02:12,2023-09-18 17:02:12,10
2300,FN2299,86,58,2024-06-26 02:43:33,2024-06-26 06:43:33,2
2301,FN2300,88,82,2023-10-31 07:57:02,2023-10-31 08:57:02,30
2302,FN2301,46,53,2024-02-21 09:34:45,2024-02-21 11:34:45,22
2303,FN2302,17,7,2023-06-29 19:00:35,2023-06-30 05:00:35,24
2304,FN2303,69,23,2023-07-13 23:12:43,2023-07-14 07:12:43,31
2305,FN2304,48,36,2024-05-23 07:17:09,2024-05-23 12:17:09,10
2306,FN2305,34,9,2023-06-29 21:59:13,2023-06-29 22:59:13,5
2307,FN2306,39,89,2023-12-09 00:47:40,2023-12-09 04:47:40,13
2308,FN2307,87,50,2023-12-25 16:57:48,2023-12-25 18:57:48,9
2309,FN2308,93,92,2024-04-05 14:31:34,2024-04-05 22:31:34,27
2310,FN2309,91,40,2024-01-05 20:48:58,2024-01-05 22:48:58,8
2311,FN2310,24,77,2023-12-15 09:37:43,2023-12-15 19:37:43,28
2312,FN2311,76,46,2024-02-28 20:38:52,2024-02-29 05:38:52,7
2313,FN2312,93,16,2024-02-26 08:26:50,2024-02-26 17:26:50,43
2314,FN2313,10,24,2023-12-14 12:12:34,2023-12-14 15:12:34,41
2315,FN2314,82,78,2023-07-23 23:53:16,2023-07-24 02:53:16,35
2316,FN2315,38,12,2023-12-31 02:17:46,2023-12-31 12:17:46,48
2317,FN2316,76,73,2023-11-04 10:35:36,2023-11-04 14:35:36,33
2318,FN2317,29,99,2023-08-22 07:22:24,2023-08-22 08:22:24,1
2319,FN2318,48,91,2024-04-19 01:14:25,2024-04-19 10:14:25,13
2320,FN2319,79,36,2023-08-20 12:29:54,2023-08-20 18:29:54,7
2321,FN2320,36,42,2023-11-30 10:13:58,2023-11-30 20:13:58,39
2322,FN2321,21,98,2024-03-23 01:01:27,2024-03-23 04:01:27,13
2323,FN2322,24,28,2023-12-04 15:32:54,2023-12-04 19:32:54,11
2324,FN2323,16,93,2023-08-15 18:24:58,2023-08-15 23:24:58,9
2325,FN2324,69,25,2024-05-09 22:24:29,2024-05-10 08:24:29,6
2326,FN2325,31,66,2023-09-21 06:54:12,2023-09-21 12:54:12,17
2327,FN2326,97,75,2024-06-14 07:26:46,2024-06-14 17:26:46,24
2328,FN2327,45,74,2024-03-20 17:07:41,2024-03-20 20:07:41,10
2329,FN2328,99,25,2023-10-09 02:31:23,2023-10-09 04:31:23,23
2330,FN2329,26,93,2023-07-02 23:15:21,2023-07-03 09:15:21,32
2331,FN2330,57,61,2023-07-30 20:40:06,2023-07-30 22:40:06,27
2332,FN2331,41,99,2023-11-04 04:28:33,2023-11-04 13:28:33,27
2333,FN2332,51,53,2024-01-12 05:05:25,2024-01-12 06:05:25,30
2334,FN2333,86,34,2024-02-06 10:04:34,2024-02-06 12:04:34,1
2335,FN2334,34,36,2023-07-15 00:22:11,2023-07-15 08:22:11,50
2336,FN2335,8,12,2023-09-14 02:00:46,2023-09-14 11:00:46,11
2337,FN2336,66,24,2023-10-31 13:54:45,2023-10-31 18:54:45,18
2338,FN2337,27,88,2023-10-28 15:52:39,2023-10-29 00:52:39,31
2339,FN2338,87,63,2023-12-23 01:26:35,2023-12-23 08:26:35,1
2340,FN2339,78,38,2024-01-31 04:44:29,2024-01-31 11:44:29,41
2341,FN2340,45,62,2024-04-18 19:08:36,2024-04-19 00:08:36,13
2342,FN2341,70,60,2024-02-18 08:57:01,2024-02-18 15:57:01,27
2343,FN2342,21,3,2024-02-29 10:37:02,2024-02-29 17:37:02,46
2344,FN2343,92,56,2024-04-17 20:54:35,2024-04-18 01:54:35,15
2345,FN2344,66,25,2023-12-23 00:25:32,2023-12-23 10:25:32,28
2346,FN2345,5,96,2023-10-12 01:25:47,2023-10-12 07:25:47,6
2347,FN2346,3,54,2024-02-15 09:21:00,2024-02-15 14:21:00,27
2348,FN2347,2,79,2024-03-08 20:51:49,2024-03-09 03:51:49,44
2349,FN2348,94,62,2023-07-22 18:47:07,2023-07-23 02:47:07,4
2350,FN2349,56,51,2024-04-23 00:50:20,2024-04-23 10:50:20,5
2351,FN2350,86,11,2023-09-17 05:40:03,2023-09-17 06:40:03,30
2352,FN2351,54,15,2023-10-14 22:27:28,2023-10-15 03:27:28,20
2353,FN2352,97,20,2024-02-28 15:34:25,2024-02-28 23:34:25,4
2354,FN2353,70,16,2023-11-27 17:36:09,2023-11-28 01:36:09,28
2355,FN2354,45,34,2024-01-23 10:39:15,2024-01-23 19:39:15,41
2356,FN2355,33,50,2023-09-19 12:19:28,2023-09-19 17:19:28,1
2357,FN2356,50,63,2024-03-16 05:14:22,2024-03-16 06:14:22,14
2358,FN2357,86,67,2023-08-02 23:38:57,2023-08-03 00:38:57,10
2359,FN2358,66,12,2023-09-28 18:05:12,2023-09-28 22:05:12,24
2360,FN2359,53,79,2023-08-16 23:52:44,2023-08-17 05:52:44,34
2361,FN2360,34,72,2023-11-14 20:25:10,2023-11-15 01:25:10,11
2362,FN2361,99,54,2024-01-01 11:51:44,2024-01-01 19:51:44,20
2363,FN2362,57,35,2024-04-21 06:11:29,2024-04-21 09:11:29,43
2364,FN2363,57,61,2023-08-19 14:02:07,2023-08-19 16:02:07,45
2365,FN2364,3,60,2023-11-08 10:30:33,2023-11-08 12:30:33,45
2366,FN2365,3,84,2023-08-03 01:45:57,2023-08-03 02:45:57,14
2367,FN2366,50,33,2023-08-02 01:48:39,2023-08-02 04:48:39,44
2368,FN2367,8,93,2023-07-24 04:29:24,2023-07-24 11:29:24,38
2369,FN2368,23,24,2024-01-25 07:51:55,2024-01-25 08:51:55,9
2370,FN2369,76,99,2023-10-19 00:43:30,2023-10-19 07:43:30,9
2371,FN2370,10,75,2024-06-02 00:15:03,2024-06-02 10:15:03,19
2372,FN2371,34,45,2023-06-29 06:44:51,2023-06-29 08:44:51,10
2373,FN2372,1,12,2024-01-19 06:33:35,2024-01-19 16:33:35,49
2374,FN2373,27,56,2023-09-18 05:14:28,2023-09-18 11:14:28,41
2375,FN2374,96,88,2024-04-26 05:02:46,2024-04-26 09:02:46,44
2376,FN2375,45,29,2023-07-31 11:41:54,2023-07-31 16:41:54,40
2377,FN2376,18,16,2024-04-02 17:54:05,2024-04-02 19:54:05,3
2378,FN2377,97,84,2023-08-11 16:01:04,2023-08-11 21:01:04,25
2379,FN2378,51,6,2024-05-19 02:04:35,2024-05-19 04:04:35,41
2380,FN2379,24,92,2024-05-18 09:13:18,2024-05-18 17:13:18,5
2381,FN2380,18,7,2024-04-27 12:35:19,2024-04-27 14:35:19,43
2382,FN2381,22,52,2023-08-15 20:01:41,2023-08-15 23:01:41,47
2383,FN2382,47,17,2024-03-21 06:28:14,2024-03-21 14:28:14,12
2384,FN2383,59,94,2024-05-30 02:42:37,2024-05-30 12:42:37,49
2385,FN2384,98,84,2023-09-30 12:13:18,2023-09-30 13:13:18,48
2386,FN2385,64,90,2023-12-07 19:41:48,2023-12-07 22:41:48,2
2387,FN2386,95,88,2023-10-18 13:51:38,2023-10-18 19:51:38,8
2388,FN2387,98,76,2024-06-12 06:50:34,2024-06-12 15:50:34,31
2389,FN2388,51,15,2023-10-14 11:50:55,2023-10-14 19:50:55,18
2390,FN2389,10,54,2023-07-30 21:23:07,2023-07-31 01:23:07,34
2391,FN2390,46,86,2024-05-17 18:32:19,2024-05-17 21:32:19,35
2392,FN2391,27,82,2024-01-26 10:25:44,2024-01-26 19:25:44,46
2393,FN2392,11,76,2024-01-17 02:22:58,2024-01-17 03:22:58,23
2394,FN2393,69,38,2023-10-06 18:19:32,2023-10-07 04:19:32,12
2395,FN2394,48,80,2023-12-24 04:08:56,2023-12-24 07:08:56,3
2396,FN2395,74,20,2023-11-23 19:06:55,2023-11-23 21:06:55,21
2397,FN2396,97,82,2024-05-22 11:14:21,2024-05-22 12:14:21,18
2398,FN2397,5,66,2023-09-29 14:48:48,2023-09-29 19:48:48,23
2399,FN2398,18,41,2024-01-25 05:00:52,2024-01-25 12:00:52,28
2400,FN2399,65,25,2024-03-11 10:25:28,2024-03-11 19:25:28,1
2401,FN2400,23,48,2024-01-29 01:11:59,2024-01-29 05:11:59,18
2402,FN2401,24,63,2024-05-17 14:43:47,2024-05-17 16:43:47,40
2403,FN2402,33,29,2024-04-21 02:12:31,2024-04-21 08:12:31,31
2404,FN2403,64,10,2024-05-22 16:25:27,2024-05-22 18:25:27,1
2405,FN2404,72,26,2024-04-10 09:50:45,2024-04-10 19:50:45,3
2406,FN2405,18,88,2024-01-20 20:01:49,2024-01-21 03:01:49,43
2407,FN2406,93,57,2023-08-21 00:02:40,2023-08-21 06:02:40,43
2408,FN2407,80,33,2023-10-22 14:46:08,2023-10-22 23:46:08,29
2409,FN2408,61,94,2023-10-01 13:55:36,2023-10-01 15:55:36,1
2410,FN2409,68,59,2024-01-01 06:37:32,2024-01-01 10:37:32,2
2411,FN2410,39,21,2024-03-17 04:49:54,2024-03-17 07:49:54,45
2412,FN2411,57,73,2023-08-26 21:08:27,2023-08-27 00:08:27,20
2413,FN2412,68,35,2023-07-08 00:57:13,2023-07-08 06:57:13,20
2414,FN2413,19,69,2024-03-07 22:35:13,2024-03-08 04:35:13,8
2415,FN2414,75,8,2024-05-11 08:03:05,2024-05-11 10:03:05,3
2416,FN2415,48,92,2024-05-04 10:09:47,2024-05-04 14:09:47,22
2417,FN2416,82,95,2023-11-24 08:44:41,2023-11-24 13:44:41,21
2418,FN2417,59,14,2023-12-20 07:13:27,2023-12-20 12:13:27,11
2419,FN2418,48,26,2023-08-15 03:05:53,2023-08-15 13:05:53,42
2420,FN2419,21,31,2023-12-24 14:10:04,2023-12-24 15:10:04,36
2421,FN2420,87,39,2024-04-01 17:14:18,2024-04-02 01:14:18,32
2422,FN2421,67,35,2023-10-08 23:23:20,2023-10-09 09:23:20,34
2423,FN2422,4,95,2024-03-17 00:17:44,2024-03-17 02:17:44,44
2424,FN2423,31,64,2023-07-27 23:55:27,2023-07-28 05:55:27,36
2425,FN2424,49,1,2024-06-07 04:39:11,2024-06-07 07:39:11,41
2426,FN2425,25,67,2023-12-18 01:00:03,2023-12-18 10:00:03,24
2427,FN2426,94,20,2024-01-11 20:45:32,2024-01-12 00:45:32,50
2428,FN2427,27,38,2023-07-29 07:44:07,2023-07-29 10:44:07,22
2429,FN2428,30,15,2023-08-13 16:30:29,2023-08-14 01:30:29,35
2430,FN2429,7,54,2023-07-24 16:59:13,2023-07-24 20:59:13,17
2431,FN2430,60,76,2023-08-21 21:39:06,2023-08-22 03:39:06,41
2432,FN2431,94,42,2023-10-20 02:20:54,2023-10-20 08:20:54,19
2433,FN2432,87,19,2024-04-13 16:34:27,2024-04-13 20:34:27,33
2434,FN2433,46,78,2024-06-11 17:21:32,2024-06-11 20:21:32,15
2435,FN2434,1,7,2023-08-30 22:33:03,2023-08-31 02:33:03,23
2436,FN2435,80,56,2023-08-19 01:42:03,2023-08-19 03:42:03,11
2437,FN2436,5,89,2024-03-01 11:43:47,2024-03-01 15:43:47,23
2438,FN2437,38,97,2024-02-06 02:17:00,2024-02-06 03:17:00,42
2439,FN2438,34,74,2023-08-10 07:50:38,2023-08-10 15:50:38,48
2440,FN2439,25,31,2024-06-11 10:36:06,2024-06-11 15:36:06,31
2441,FN2440,13,40,2023-09-21 14:02:40,2023-09-21 20:02:40,18
2442,FN2441,93,36,2023-09-11 08:06:38,2023-09-11 09:06:38,45
2443,FN2442,53,73,2023-09-17 15:34:56,2023-09-18 00:34:56,1
2444,FN2443,7,41,2023-09-14 09:38:16,2023-09-14 14:38:16,35
2445,FN2444,29,67,2023-11-08 08:29:38,2023-11-08 13:29:38,35
2446,FN2445,12,80,2023-11-09 14:39:19,2023-11-10 00:39:19,3
2447,FN2446,22,83,2023-06-29 20:40:21,2023-06-29 22:40:21,28
2448,FN2447,21,65,2024-06-15 18:10:29,2024-06-15 23:10:29,35
2449,FN2448,63,59,2023-09-14 07:45:50,2023-09-14 10:45:50,32
2450,FN2449,80,42,2023-07-03 05:48:20,2023-07-03 11:48:20,31
2451,FN2450,83,32,2024-04-01 13:22:53,2024-04-01 21:22:53,4
2452,FN2451,57,27,2024-02-19 18:15:02,2024-02-20 00:15:02,17
2453,FN2452,97,76,2023-08-07 03:39:48,2023-08-07 05:39:48,11
2454,FN2453,62,24,2023-07-12 21:54:30,2023-07-13 05:54:30,17
2455,FN2454,17,97,2024-01-14 19:23:47,2024-01-15 05:23:47,44
2456,FN2455,36,17,2024-01-08 12:24:25,2024-01-08 19:24:25,10
2457,FN2456,64,72,2024-02-18 00:16:00,2024-02-18 04:16:00,23
2458,FN2457,72,54,2024-01-11 21:23:52,2024-01-12 06:23:52,18
2459,FN2458,96,8,2024-01-16 18:43:48,2024-01-17 00:43:48,46
2460,FN2459,33,71,2024-06-19 21:07:44,2024-06-20 02:07:44,15
2461,FN2460,13,5,2024-01-30 09:27:42,2024-01-30 15:27:42,15
2462,FN2461,66,6,2023-12-14 23:51:57,2023-12-15 01:51:57,34
2463,FN2462,23,68,2024-03-27 18:32:32,2024-03-27 23:32:32,9
2464,FN2463,47,46,2023-08-15 14:00:43,2023-08-16 00:00:43,2
2465,FN2464,94,59,2024-03-23 09:31:26,2024-03-23 10:31:26,14
2466,FN2465,81,17,2024-01-01 03:40:05,2024-01-01 09:40:05,4
2467,FN2466,16,12,2023-10-23 07:04:15,2023-10-23 09:04:15,17
2468,FN2467,11,50,2023-07-07 09:08:44,2023-07-07 11:08:44,33
2469,FN2468,14,60,2023-07-19 12:56:09,2023-07-19 18:56:09,37
2470,FN2469,14,31,2023-07-02 22:12:19,2023-07-03 03:12:19,16
2471,FN2470,55,58,2024-04-01 23:11:35,2024-04-02 04:11:35,23
2472,FN2471,23,85,2023-09-24 19:21:13,2023-09-25 05:21:13,33
2473,FN2472,84,13,2024-05-04 05:40:03,2024-05-04 07:40:03,26
2474,FN2473,21,25,2023-11-23 07:07:01,2023-11-23 16:07:01,34
2475,FN2474,43,9,2024-06-24 16:53:01,2024-06-24 23:53:01,20
2476,FN2475,78,28,2023-11-01 23:26:42,2023-11-02 08:26:42,43
2477,FN2476,43,51,2024-06-22 01:12:57,2024-06-22 07:12:57,37
2478,FN2477,32,56,2024-04-28 12:38:35,2024-04-28 16:38:35,34
2479,FN2478,48,52,2024-01-03 16:10:00,2024-01-04 02:10:00,21
2480,FN2479,80,86,2023-10-14 02:43:50,2023-10-14 07:43:50,25
2481,FN2480,85,80,2023-12-08 22:50:09,2023-12-09 06:50:09,44
2482,FN2481,72,85,2024-06-25 15:51:15,2024-06-25 21:51:15,48
2483,FN2482,92,60,2023-12-26 10:56:16,2023-12-26 17:56:16,46
2484,FN2483,33,39,2023-08-20 23:08:06,2023-08-21 08:08:06,30
2485,FN2484,94,33,2024-06-24 22:56:23,2024-06-25 00:56:23,47
2486,FN2485,83,65,2024-02-22 05:20:38,2024-02-22 07:20:38,36
2487,FN2486,61,81,2024-02-10 01:05:27,2024-02-10 08:05:27,2
2488,FN2487,80,72,2023-08-25 06:34:04,2023-08-25 15:34:04,41
2489,FN2488,40,10,2023-12-04 17:17:56,2023-12-04 18:17:56,47
2490,FN2489,45,90,2024-04-15 20:46:16,2024-04-16 01:46:16,18
2491,FN2490,71,74,2024-01-19 03:52:13,2024-01-19 11:52:13,20
2492,FN2491,7,75,2023-10-06 10:27:07,2023-10-06 14:27:07,16
2493,FN2492,44,46,2024-04-21 05:00:25,2024-04-21 11:00:25,38
2494,FN2493,95,56,2024-01-04 20:18:50,2024-01-04 22:18:50,31
2495,FN2494,43,29,2023-08-19 08:02:01,2023-08-19 09:02:01,22
2496,FN2495,5,42,2023-11-02 23:01:49,2023-11-03 01:01:49,46
2497,FN2496,77,49,2023-09-23 07:15:18,2023-09-23 11:15:18,21
2498,FN2497,76,57,2023-11-05 15:05:52,2023-11-05 20:05:52,22
2499,FN2498,45,37,2023-08-24 23:44:22,2023-08-25 03:44:22,2
2500,FN2499,23,30,2024-04-18 04:45:11,2024-04-18 07:45:11,13
2501,FN2500,72,2,2023-10-15 22:44:28,2023-10-16 00:44:28,6
2502,FN2501,36,15,2023-12-07 19:58:43,2023-12-08 03:58:43,46
2503,FN2502,24,87,2023-07-18 03:50:30,2023-07-18 11:50:30,45
2504,FN2503,29,38,2024-05-05 05:46:41,2024-05-05 11:46:41,25
2505,FN2504,73,65,2024-03-29 19:16:36,2024-03-30 03:16:36,17
2506,FN2505,67,97,2023-11-08 03:42:10,2023-11-08 08:42:10,41
2507,FN2506,49,53,2024-01-19 19:07:03,2024-01-20 05:07:03,30
2508,FN2507,56,47,2024-03-11 02:40:45,2024-03-11 06:40:45,4
2509,FN2508,58,4,2023-12-22 05:48:40,2023-12-22 10:48:40,50
2510,FN2509,2,23,2024-03-09 18:56:41,2024-03-10 00:56:41,18
2511,FN2510,53,17,2023-07-06 15:51:25,2023-07-06 23:51:25,16
2512,FN2511,94,69,2024-05-31 05:36:03,2024-05-31 15:36:03,39
2513,FN2512,62,55,2023-09-05 22:23:27,2023-09-06 01:23:27,34
2514,FN2513,77,20,2024-01-06 10:05:52,2024-01-06 17:05:52,20
2515,FN2514,88,73,2023-08-05 22:29:23,2023-08-06 01:29:23,23
2516,FN2515,49,21,2023-08-13 19:06:30,2023-08-13 22:06:30,22
2517,FN2516,10,43,2023-11-20 10:12:05,2023-11-20 16:12:05,40
2518,FN2517,63,73,2023-07-27 21:43:54,2023-07-28 04:43:54,8
2519,FN2518,44,31,2024-04-12 03:10:11,2024-04-12 12:10:11,50
2520,FN2519,81,68,2024-06-17 08:52:57,2024-06-17 16:52:57,34
2521,FN2520,45,54,2024-04-16 19:23:15,2024-04-17 05:23:15,11
2522,FN2521,88,65,2024-05-10 06:21:04,2024-05-10 12:21:04,10
2523,FN2522,66,85,2024-01-29 22:44:54,2024-01-30 06:44:54,9
2524,FN2523,10,63,2024-06-13 07:33:32,2024-06-13 14:33:32,16
2525,FN2524,26,27,2024-03-04 04:53:32,2024-03-04 11:53:32,24
2526,FN2525,28,51,2024-01-18 08:05:52,2024-01-18 09:05:52,2
2527,FN2526,45,66,2024-02-16 16:44:51,2024-02-16 20:44:51,47
2528,FN2527,99,48,2024-02-19 14:13:42,2024-02-19 18:13:42,23
2529,FN2528,88,29,2024-05-18 12:13:50,2024-05-18 19:13:50,28
2530,FN2529,81,29,2024-04-02 04:05:55,2024-04-02 10:05:55,31
2531,FN2530,99,34,2024-02-09 17:45:08,2024-02-09 19:45:08,32
2532,FN2531,9,63,2024-02-15 23:30:15,2024-02-16 02:30:15,2
2533,FN2532,56,77,2024-05-16 23:28:27,2024-05-17 06:28:27,5
2534,FN2533,47,50,2024-04-01 14:18:36,2024-04-01 21:18:36,38
2535,FN2534,56,6,2024-06-10 03:45:23,2024-06-10 13:45:23,16
2536,FN2535,76,59,2023-11-08 18:24:07,2023-11-08 21:24:07,8
2537,FN2536,39,33,2023-07-27 18:33:16,2023-07-27 19:33:16,10
2538,FN2537,81,28,2024-02-20 02:44:54,2024-02-20 05:44:54,45
2539,FN2538,51,23,2024-04-22 22:10:28,2024-04-23 05:10:28,39
2540,FN2539,99,32,2023-08-23 06:57:28,2023-08-23 13:57:28,10
2541,FN2540,43,90,2023-12-01 03:44:13,2023-12-01 04:44:13,13
2542,FN2541,64,58,2023-12-13 15:04:55,2023-12-13 22:04:55,44
2543,FN2542,42,21,2023-07-26 19:57:01,2023-07-27 01:57:01,5
2544,FN2543,87,93,2024-04-13 14:55:21,2024-04-14 00:55:21,18
2545,FN2544,6,30,2023-08-12 22:46:16,2023-08-13 07:46:16,15
2546,FN2545,76,91,2024-01-05 14:43:08,2024-01-06 00:43:08,22
2547,FN2546,90,46,2024-05-16 09:23:19,2024-05-16 16:23:19,5
2548,FN2547,19,48,2023-09-09 12:00:26,2023-09-09 22:00:26,32
2549,FN2548,48,5,2023-07-09 01:23:55,2023-07-09 04:23:55,3
2550,FN2549,34,55,2024-02-05 20:08:37,2024-02-05 23:08:37,8
2551,FN2550,70,52,2024-03-20 10:13:27,2024-03-20 12:13:27,16
2552,FN2551,20,13,2023-08-13 05:59:17,2023-08-13 10:59:17,34
2553,FN2552,9,34,2024-05-01 11:20:22,2024-05-01 15:20:22,27
2554,FN2553,9,36,2024-04-15 01:18:35,2024-04-15 04:18:35,5
2555,FN2554,58,73,2024-05-11 12:08:44,2024-05-11 21:08:44,27
2556,FN2555,53,59,2024-01-08 15:29:38,2024-01-09 00:29:38,37
2557,FN2556,72,38,2024-03-01 05:06:58,2024-03-01 13:06:58,35
2558,FN2557,54,81,2024-03-24 20:13:29,2024-03-24 21:13:29,48
2559,FN2558,60,70,2024-06-01 16:14:27,2024-06-01 18:14:27,3
2560,FN2559,55,30,2024-05-31 11:01:46,2024-05-31 21:01:46,8
